alias,categories_alias,categories_title,coordinates_latitude,coordinates_longitude,display_phone,id,image_url,location_city,location_country,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url,cnt,num_resto_in_city,City,Population,resto_per_capita_city,price_num,category_by_name
quickly-concord-5,"bubbletea,juicebars,vietnamese","Bubble Tea,Juice Bars & Smoothies,Vietnamese",37.97879750393,-121.99236011822799,(925) 822-3338,sgdVw9k_HG75K5wPg4aCGw,https://s3-media4.fl.yelpcdn.com/bphoto/L0TCUtGqvs7N-LEWEp2NmQ/o.jpg,Concord,US,CA,94519.0,Quickly,19258223338.0,$,3.0,56,,https://www.yelp.com/biz/quickly-concord-5?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,5,Concord,128160.0,0.03901373283395755,1.0,other
pho-ha-vietnamese-restaurant-pomona,"vietnamese,soup,juicebars","Vietnamese,Soup,Juice Bars & Smoothies",34.0655001,-117.719902422684,(909) 622-7578,M2pj5966ln-OsjAc4rGQJA,https://s3-media3.fl.yelpcdn.com/bphoto/bkBKkAuojVy0UypWH8guBg/o.jpg,Pomona,US,CA,91767.0,Pho Ha Vietnamese Restaurant,19096227578.0,$,3.5,745,,https://www.yelp.com/biz/pho-ha-vietnamese-restaurant-pomona?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Pomona,152366.0,0.039378864051035,1.0,pho
sj-restaurant-pomona-3,"vietnamese,bubbletea,sandwiches","Vietnamese,Bubble Tea,Sandwiches",34.06255,-117.7246,(909) 620-0605,j_U_RkBWzd85aH8hFR_Eww,https://s3-media3.fl.yelpcdn.com/bphoto/h5MuwDR_fJzgz1rBAM8RRA/o.jpg,Pomona,US,CA,91767.0,SJ Restaurant,19096200605.0,$,4.5,76,,https://www.yelp.com/biz/sj-restaurant-pomona-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Pomona,152366.0,0.039378864051035,1.0,other
pho-vina-pomona,vietnamese,Vietnamese,34.0569680268841,-117.751320315056,(909) 865-6777,473Hmm_keF3nSAPczHVZ7Q,https://s3-media1.fl.yelpcdn.com/bphoto/cs78ntPt30EiOP7SNGPReA/o.jpg,Pomona,US,CA,91766.0,Pho Vina,19098656777.0,$,3.5,147,,https://www.yelp.com/biz/pho-vina-pomona?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Pomona,152366.0,0.039378864051035,1.0,pho
yume-house-pho-pomona,vietnamese,Vietnamese,34.0586172103195,-117.749258537148,(909) 622-1536,bHDCIL4Nv9KY_jYzJO4ESA,https://s3-media1.fl.yelpcdn.com/bphoto/zrSJZLbZ2jxSHMPcAqpqDw/o.jpg,Pomona,US,CA,91766.0,Yume House Pho,19096221536.0,$,4.0,83,"delivery,pickup",https://www.yelp.com/biz/yume-house-pho-pomona?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Pomona,152366.0,0.039378864051035,1.0,pho
pho-hanoi-vietnamese-restaurant-la-verne-2,vietnamese,Vietnamese,34.111404799999995,-117.7586818,(909) 593-9999,S4Jik5tV_Cd57AQ3FWqkoQ,https://s3-media3.fl.yelpcdn.com/bphoto/wHyquAGoE1aF4R47QtvOTg/o.jpg,La Verne,US,CA,91750.0,Pho Hanoi Vietnamese Restaurant,19095939999.0,$,4.0,91,"delivery,pickup",https://www.yelp.com/biz/pho-hanoi-vietnamese-restaurant-la-verne-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,1,La Verne,32320.0,0.030940594059405937,1.0,pho
pho-ha-rancho-cucamonga,"vietnamese,noodles,vegetarian","Vietnamese,Noodles,Vegetarian",34.106385100000004,-117.601002,(909) 980-7703,lFTU3HNb5sMOGIM_CoxAsg,https://s3-media2.fl.yelpcdn.com/bphoto/kRPdIH80JHVexns5lcdo-g/o.jpg,Rancho Cucamonga,US,CA,91730.0,Pho Ha,19099807703.0,$,4.0,867,,https://www.yelp.com/biz/pho-ha-rancho-cucamonga?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Rancho Cucamonga,174573.0,0.04009783872649264,1.0,pho
pho-mai-upland,"vietnamese,noodles,sandwiches","Vietnamese,Noodles,Sandwiches",34.091131,-117.672009,(909) 920-4005,PtbpHEJGyYqw7vUp00Ddow,https://s3-media1.fl.yelpcdn.com/bphoto/Sa71nMC_qDJJjBz0A3pNHQ/o.jpg,Upland,US,CA,91786.0,Pho Mai,19099204005.0,$,4.0,431,,https://www.yelp.com/biz/pho-mai-upland?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Upland,76155.0,0.039393342525113256,1.0,pho
pho-century-upland,vietnamese,Vietnamese,34.106883294616296,-117.671792507172,(909) 985-2881,P3PpvshIyEjM6Vm47VovIQ,https://s3-media3.fl.yelpcdn.com/bphoto/Ts-B--O04_1aWMtI5yVqqA/o.jpg,Upland,US,CA,91786.0,Pho Century,19099852881.0,$,4.0,421,pickup,https://www.yelp.com/biz/pho-century-upland?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Upland,76155.0,0.039393342525113256,1.0,pho
pho-super-bowl-diamond-bar,vietnamese,Vietnamese,34.0197963,-117.809443,(909) 860-2704,ezqQFIlefHbowqEl76z3wQ,https://s3-media2.fl.yelpcdn.com/bphoto/NH25uJrG3UTYtm0swl3GGA/o.jpg,Diamond Bar,US,CA,91765.0,Pho Super Bowl,19098602704.0,$,4.0,682,,https://www.yelp.com/biz/pho-super-bowl-diamond-bar?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,4,Diamond Bar,56600.0,0.0706713780918728,1.0,pho
pho-grand-vietnamese-noodle-and-grill-chino-3,vietnamese,Vietnamese,33.9967619655257,-117.715911157429,(909) 548-2848,qvdmi_B_LgYD2aDb7REvnw,https://s3-media1.fl.yelpcdn.com/bphoto/2BXF4VJE47oA9xVxMgnZoQ/o.jpg,Chino,US,CA,91710.0,Pho Grand Vietnamese Noodle and Grill,19095482848.0,$,4.0,259,,https://www.yelp.com/biz/pho-grand-vietnamese-noodle-and-grill-chino-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Chino,85609.0,0.0817671039259891,1.0,pho
pho-and-grill-san-dimas,vietnamese,Vietnamese,34.10688,-117.82433,(909) 394-8088,byD6_74WKEb94B7Gcz4L9g,https://s3-media2.fl.yelpcdn.com/bphoto/OLollPKKSLfFl3raSwW2jA/o.jpg,San Dimas,US,CA,91773.0,Pho & Grill,19093948088.0,,4.5,231,,https://www.yelp.com/biz/pho-and-grill-san-dimas?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,2,San Dimas,34334.0,0.05825129609133803,,pho
quan-nem-ninh-hoa-west-covina-3,vietnamese,Vietnamese,34.059193753213,-117.936494531847,(626) 337-3603,qyUPNCDMr74XhjXcXq7KrQ,https://s3-media2.fl.yelpcdn.com/bphoto/IY6TH7Aqy00Lo9vJlHdhnA/o.jpg,West Covina,US,CA,91790.0,Quan Nem Ninh Hoa,16263373603.0,$,4.0,302,,https://www.yelp.com/biz/quan-nem-ninh-hoa-west-covina-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,11,West Covina,107786.0,0.10205407010186852,1.0,other
vn-cuisine-san-dimas,vietnamese,Vietnamese,34.1046653,-117.818317,(909) 592-6104,cpxuPiH-FpNpAlIJS5A6tg,https://s3-media3.fl.yelpcdn.com/bphoto/A2OUZWCCk6JLX7OnUABnkg/o.jpg,San Dimas,US,CA,91773.0,VN Cuisine,19095926104.0,$,3.5,296,,https://www.yelp.com/biz/vn-cuisine-san-dimas?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,2,San Dimas,34334.0,0.05825129609133803,1.0,other
pho-spot-rancho-cucamonga-18,"vietnamese,diners,noodles","Vietnamese,Diners,Noodles",34.1219926355297,-117.613785960427,(909) 989-1382,T7Ig8zKuKbdnS-QtUJyeKQ,https://s3-media4.fl.yelpcdn.com/bphoto/jSNCigv8Mc4_tGE8AWrmuQ/o.jpg,Rancho Cucamonga,US,CA,91701.0,Pho Spot,19099891382.0,$,4.5,308,"delivery,pickup",https://www.yelp.com/biz/pho-spot-rancho-cucamonga-18?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Rancho Cucamonga,174573.0,0.04009783872649264,1.0,pho
pho-hoa-noodle-soup-montclair,"vietnamese,seafood,soup","Vietnamese,Seafood,Soup",34.0633749,-117.7083558,(909) 634-2900,4e4YrWYfY_sdqrV2SiHIkA,https://s3-media1.fl.yelpcdn.com/bphoto/E0saeB_N6cjlDfdTndyeKw/o.jpg,Montclair,US,CA,91763.0,Pho Hoa Noodle Soup,19096342900.0,$,3.5,175,"delivery,pickup",https://www.yelp.com/biz/pho-hoa-noodle-soup-montclair?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,1,Montclair,38613.0,0.02589801362235516,1.0,pho
saigon-noodle-house-diamond-bar,"vietnamese,noodles","Vietnamese,Noodles",34.0023322436059,-117.80996918678301,(909) 861-5020,g8zvvR5kk77rq9u0jADsZA,https://s3-media2.fl.yelpcdn.com/bphoto/not3T4P9omUal1rz_1Uiww/o.jpg,Diamond Bar,US,CA,91765.0,Saigon Noodle House,19098615020.0,$,4.0,520,,https://www.yelp.com/biz/saigon-noodle-house-diamond-bar?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,4,Diamond Bar,56600.0,0.0706713780918728,1.0,pho
pho-island-chino,vietnamese,Vietnamese,34.02780438252,-117.68997855484501,(909) 465-5499,2yEC8srVuLub3Myi9_Mw3g,https://s3-media3.fl.yelpcdn.com/bphoto/62CK6GZ-HDzdARw3a-dMPg/o.jpg,Chino,US,CA,91710.0,Pho Island,19094655499.0,$,4.0,298,,https://www.yelp.com/biz/pho-island-chino?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Chino,85609.0,0.0817671039259891,1.0,pho
pho-hai-walnut-2,vietnamese,Vietnamese,34.044709701784896,-117.84928701818001,(909) 595-1521,Bdz_rohfIr0iT7Lu2sybIQ,https://s3-media3.fl.yelpcdn.com/bphoto/nXpS-6gek-ESNAhscBJU1g/o.jpg,Walnut,US,CA,91789.0,Pho Hai,19095951521.0,$,4.0,152,,https://www.yelp.com/biz/pho-hai-walnut-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,1,Walnut,30062.0,0.033264586521189535,1.0,pho
pho-la-vie-upland-7,vietnamese,Vietnamese,34.106359999999995,-117.63068,(909) 931-0115,9T924pCbLRN4OC3ePU7ljA,https://s3-media2.fl.yelpcdn.com/bphoto/56sreq_ufb2L8EwXwDjlcA/o.jpg,Upland,US,CA,91786.0,Pho La Vie,19099310115.0,,5.0,1,,https://www.yelp.com/biz/pho-la-vie-upland-7?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Upland,76155.0,0.039393342525113256,,pho
pho-trans-chino-7,"vietnamese,thai","Vietnamese,Thai",34.0363845995568,-117.688918384905,(909) 464-8008,GNna1PE-R1P3eg_INoUU0w,https://s3-media1.fl.yelpcdn.com/bphoto/QErPb57Fu3PNimo022fePw/o.jpg,Chino,US,CA,91710.0,Pho Trans,19094648008.0,$$,4.5,68,,https://www.yelp.com/biz/pho-trans-chino-7?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Chino,85609.0,0.0817671039259891,2.0,pho
pho-888-pomona,vietnamese,Vietnamese,34.030359999999995,-117.74869,(909) 325-2547,XKjJZmaxFPWdIHiVYHw6Zg,https://s3-media4.fl.yelpcdn.com/bphoto/UhCwm_cYqg79jG38Ve1qwg/o.jpg,Pomona,US,CA,91766.0,Pho 888,19093252547.0,,2.5,2,"delivery,pickup",https://www.yelp.com/biz/pho-888-pomona?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Pomona,152366.0,0.039378864051035,,pho
pho-amor-norco,"vietnamese,juicebars,noodles","Vietnamese,Juice Bars & Smoothies,Noodles",33.9231536135984,-117.559971548617,(951) 279-3458,T3S5LWyelagp6w60PdO63w,https://s3-media2.fl.yelpcdn.com/bphoto/i4gxVwKWhpyUxBlK7tDorg/o.jpg,Norco,US,CA,92860.0,Pho Amor,19512793458.0,$$,4.5,535,,https://www.yelp.com/biz/pho-amor-norco?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Norco,26711.0,0.11231327917337428,2.0,pho
pho-n-mor-chino-hills,"vietnamese,soup,vegan","Vietnamese,Soup,Vegan",34.0014692,-117.735094,(909) 248-0163,I_wzqGtFdLkt2XcovdSL5Q,https://s3-media3.fl.yelpcdn.com/bphoto/yVeJyMxu-Nlgd_Lhw9ODIA/o.jpg,Chino Hills,US,CA,91709.0,Pho N Mor,19092480163.0,$,3.5,376,"delivery,pickup",https://www.yelp.com/biz/pho-n-mor-chino-hills?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,2,Chino Hills,78025.0,0.025632809996795892,1.0,pho
cali-noodles-and-grill-west-covina-5,"vietnamese,chinese,thai","Vietnamese,Chinese,Thai",34.0705831,-117.8891791,(626) 967-8887,Sj6giOswCG-nL0vAMDsvmg,https://s3-media2.fl.yelpcdn.com/bphoto/VekKrhF9UIp4U6iqxx5I9A/o.jpg,West Covina,US,CA,91791.0,Cali Noodles & Grill,16269678887.0,$$,4.0,921,,https://www.yelp.com/biz/cali-noodles-and-grill-west-covina-5?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,11,West Covina,107786.0,0.10205407010186852,2.0,pho
pho-lotus-chino-2,"vietnamese,coffee","Vietnamese,Coffee & Tea",34.0337949,-117.6858071,(909) 613-0705,12v5Heop_o6O7GvV3WBMjQ,https://s3-media3.fl.yelpcdn.com/bphoto/nrxrHlLANFPf7ZtfdmsQ7w/o.jpg,Chino,US,CA,91710.0,Pho Lotus,19096130705.0,$,4.0,197,pickup,https://www.yelp.com/biz/pho-lotus-chino-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Chino,85609.0,0.0817671039259891,1.0,pho
pho-king-noodles-and-grill-ontario,vietnamese,Vietnamese,34.077794899999994,-117.6266443,(909) 687-7117,emcUneWKChv7wx8pJVOjPw,https://s3-media4.fl.yelpcdn.com/bphoto/zOw2Z0ZUSWwuMe8Fz837MQ/o.jpg,Ontario,US,CA,91764.0,Pho King Noodles & Grill,19096877117.0,$,4.5,91,,https://www.yelp.com/biz/pho-king-noodles-and-grill-ontario?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Ontario,171041.0,0.017539654234949516,1.0,pho
pho-golden-star-chino-3,"vietnamese,noodles,soup","Vietnamese,Noodles,Soup",34.032832299999995,-117.68968490000002,(909) 464-2789,J_QGdQ-8pMP3VSEjcOCUAA,https://s3-media3.fl.yelpcdn.com/bphoto/J3knvaFnlbGAM965514PiA/o.jpg,Chino,US,CA,91710.0,Pho Golden Star,19094642789.0,$,4.0,103,,https://www.yelp.com/biz/pho-golden-star-chino-3?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Chino,85609.0,0.0817671039259891,1.0,pho
bang-in-meals-la-puente,"fooddeliveryservices,vietnamese","Food Delivery Services,Vietnamese",34.029872999999995,-117.950884,(626) 436-4186,pAY2BFmQVIvTfEHl-dOVjg,https://s3-media3.fl.yelpcdn.com/bphoto/hJUHJqm2esRXiYvycz4Arw/o.jpg,La Puente,US,CA,91744.0,Bang-In Meals,16264364186.0,,5.0,10,"delivery,pickup",https://www.yelp.com/biz/bang-in-meals-la-puente?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,2,La Puente,40451.0,0.049442535413215985,,other
simply-pho-west-covina,"vietnamese,soup,vegetarian","Vietnamese,Soup,Vegetarian",34.06613,-117.92594,(626) 699-1661,xNhDiAUEJnMRPgiFSy9XYg,https://s3-media4.fl.yelpcdn.com/bphoto/Afu6HNQ3u-Hw2LDStH3Vkg/o.jpg,West Covina,US,CA,91790.0,Simply Pho,16266991661.0,$,4.0,391,,https://www.yelp.com/biz/simply-pho-west-covina?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,11,West Covina,107786.0,0.10205407010186852,1.0,pho
pho-rowland-restaurant-rowland-heights,vietnamese,Vietnamese,33.995572,-117.8904271,(626) 810-8800,jZNVtcmHzPwKOXug5kfBZA,https://s3-media2.fl.yelpcdn.com/bphoto/MfeDRRjBv7JOe0f1KoiZRw/o.jpg,Rowland Heights,US,CA,91748.0,Pho Rowland Restaurant,16268108800.0,$,4.0,425,,https://www.yelp.com/biz/pho-rowland-restaurant-rowland-heights?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Rowland Heights,50572.0,0.11864272720082257,1.0,pho
pho-ha-plus-diamond-bar-2,"vietnamese,noodles,sandwiches","Vietnamese,Noodles,Sandwiches",33.9994342,-117.8443562,(909) 444-3388,AJRXB9TpW3gtBIXZiZy4Xw,https://s3-media1.fl.yelpcdn.com/bphoto/U4rV1aVP5UCmtqOG6pFErg/o.jpg,Diamond Bar,US,CA,91789.0,Pho Ha Plus,19094443388.0,$$,3.5,330,,https://www.yelp.com/biz/pho-ha-plus-diamond-bar-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,4,Diamond Bar,56600.0,0.0706713780918728,2.0,pho
california-noodle-and-grill-chino,"vietnamese,noodles","Vietnamese,Noodles",34.000581200000006,-117.7219666,(909) 548-0790,QdEOhNa8_JbOEGUsEGuycg,https://s3-media3.fl.yelpcdn.com/bphoto/wzE_wvs_TynQoQUone6HOQ/o.jpg,Chino,US,CA,91710.0,California Noodle & Grill,19095480790.0,$,3.0,349,,https://www.yelp.com/biz/california-noodle-and-grill-chino?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Chino,85609.0,0.0817671039259891,1.0,pho
pho-bambu-rancho-cucamonga,vietnamese,Vietnamese,34.077713,-117.5585881,(909) 481-4746,TZKc-RmHnxPuxECzx5m_cg,https://s3-media3.fl.yelpcdn.com/bphoto/jsaRmtoIubYKr9cNKYRptg/o.jpg,Rancho Cucamonga,US,CA,91730.0,Pho BamBu,19094814746.0,$,3.5,398,,https://www.yelp.com/biz/pho-bambu-rancho-cucamonga?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,7,Rancho Cucamonga,174573.0,0.04009783872649264,1.0,pho
pho-island-restaurant-ontario,"vietnamese,chinese","Vietnamese,Chinese",34.0178871154785,-117.59142303466801,(909) 930-2300,5pRcjX4U96hIK-OeNOPgag,https://s3-media1.fl.yelpcdn.com/bphoto/-ZMyOz_UYTSin36pgx0MSQ/o.jpg,Ontario,US,CA,91761.0,Pho Island Restaurant,19099302300.0,$,4.0,345,,https://www.yelp.com/biz/pho-island-restaurant-ontario?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Ontario,171041.0,0.017539654234949516,1.0,pho
pho-mai-chino-hills,"asianfusion,vietnamese,sandwiches","Asian Fusion,Vietnamese,Sandwiches",33.982555100000006,-117.70614609999998,(909) 606-6500,Y_7y1u9EuHx9rKJfaatK4w,https://s3-media2.fl.yelpcdn.com/bphoto/t-5Gzb-mk_LT7jFeU0Cs_A/o.jpg,Chino Hills,US,CA,91709.0,Pho Mai,19096066500.0,$,3.5,231,,https://www.yelp.com/biz/pho-mai-chino-hills?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,2,Chino Hills,78025.0,0.025632809996795892,1.0,pho
pho-ly-bun-bo-hue-la-habra,"vietnamese,noodles,soup","Vietnamese,Noodles,Soup",33.9389751,-117.9392118,(562) 448-3169,VV2pahz6nfTtzIr-xxYRMw,https://s3-media4.fl.yelpcdn.com/bphoto/T67jWjyJ0XgvpAJG3T49KA/o.jpg,La Habra,US,CA,90631.0,Pho Ly Bun Bo Hue,15624483169.0,$,4.0,290,"delivery,pickup",https://www.yelp.com/biz/pho-ly-bun-bo-hue-la-habra?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,La Habra,61965.0,0.04841442749939482,1.0,pho
lux-vietnamese-kitchen-norco-2,vietnamese,Vietnamese,33.92006,-117.55965,(951) 407-1212,d2yAU-KJJWEt5UglyaTwzQ,https://s3-media4.fl.yelpcdn.com/bphoto/rHyDSVSgj108YD3aHywdHQ/o.jpg,Norco,US,CA,92860.0,Lux Vietnamese Kitchen,19514071212.0,$,4.5,8,,https://www.yelp.com/biz/lux-vietnamese-kitchen-norco-2?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,3,Norco,26711.0,0.11231327917337428,1.0,other
pho-delish-rowland-heights,vietnamese,Vietnamese,33.98665817,-117.87256717,(909) 551-0112,AHoET3ufZYf-3VPGFNIgmg,https://s3-media3.fl.yelpcdn.com/bphoto/MIVSUcqfOhsgYcn2cp0beA/o.jpg,Rowland Heights,US,CA,91748.0,Pho Delish,19095510112.0,,4.0,17,,https://www.yelp.com/biz/pho-delish-rowland-heights?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Rowland Heights,50572.0,0.11864272720082257,,pho
round-3-pho-noodle-house-rowland-heights,"vietnamese,noodles","Vietnamese,Noodles",33.9861030747393,-117.88825548242501,(626) 363-4015,9MXVLnCk_c-xJ6WLOwi-rg,https://s3-media1.fl.yelpcdn.com/bphoto/BIg6cuJOtu4mNmEK2EtzFA/o.jpg,Rowland Heights,US,CA,91748.0,Round 3 Pho Noodle House,16263634015.0,$,4.5,214,pickup,https://www.yelp.com/biz/round-3-pho-noodle-house-rowland-heights?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,6,Rowland Heights,50572.0,0.11864272720082257,1.0,pho
pho-ha-city-of-industry,vietnamese,Vietnamese,33.9955164,-117.9064428,(626) 810-5629,bzbwGhgT7WksQIzBK0s3tQ,https://s3-media2.fl.yelpcdn.com/bphoto/uR8IIAXHe4glk9bUT6Ag7w/o.jpg,City of Industry,US,CA,91748.0,Pho Ha,16268105629.0,$$,3.5,693,,https://www.yelp.com/biz/pho-ha-city-of-industry?adjust_creative=Wu9gfEkr1Iqmmu5UKQvcJw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Wu9gfEkr1Iqmmu5UKQvcJw,1,5,,,,2.0,pho
